기간,지역,원자력,석탄,,,유류,LNG,양수,신재생,,,,,,,,,기타,전력시장 계
,,,유연탄,무연탄,계,,,,연료전지,석탄가스화,태양,풍력,수력,해양,바이오,폐기물,계,,
2024/09,강원,0,7414,400,7814,0,1279.2,1000,98.4,0,744.6030000000017,570.1180000000002,522.792,0,365.795,0,2301.708000000002,18.48,12413.387999999997
2024/09,충북,0,0,0,0,0,567.422,0,39.6,0,403.9110000000004,0,518.404,0,1.79,0,963.7050000000004,50.037,1581.1640000000016
2024/09,충남,0,18246.058,0,18246.058,465.8,4240.737999999999,0,82.72,346.33,1346.3910000000042,2,30.826999999999998,0,375.65,0,2183.918000000004,812.84,25949.35399999999
2024/09,전북,0,667.2689999999999,0,667.2689999999999,0,718.4,600,15,0,899.426000000002,79.5,78.80699999999997,0,474.66700000000003,0,1547.400000000002,14.535,3547.6040000000094
2024/09,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,68.56,0,3109.799999999979,454.87499999999994,35.638,0,1.231,0,3670.103999999979,2282.51,14957.413999999952
2024/09,경북,12800,156.1,0,156.1,0,417,1400,65.91,0,889.9050000000034,577.9799999999999,177.631,0,1.5,0,1712.9260000000033,1697.035,18183.060999999998
2024/09,경남,0,8200,0,8200,26.3,1130.972,1300,4.2,0,586.8910000000012,86.17999999999999,145.14000000000001,0,13.25,0,835.6610000000012,12.2,11505.133000000002
2024/09,제주,0,0,0,0,0,492.53000000000003,0,0,0,447.27299999999934,421.96999999999997,0.8160000000000001,0.5,434.45,0,1305.0089999999993,414.808,2212.346999999997
2024/09,세종,0,0,0,0,0,1127.612,0,5.28,0,35.44,0,2.31,0,5,0,48.03,3.25,1178.892
2024/09,소계,26050,41339.78200000001,400,41739.78200000001,531,47816.37899999999,4700,1074.8979999999995,346.33,9313.016999999856,2247.6229999999996,1806.1039999999994,254.5,1815.6060000000002,0,16858.077999999856,5636.185,143331.4239999988
2024/08,서울,0,0,0,0,0,850.428,0,85.5,0,18.041000000000004,0,0,0,6.865,32.95,143.356,0,993.784
2024/08,부산,4550,19,0,19,0,1895.986,0,40.480000000000004,0,133.52599999999995,0.75,0,0,4.574,40.19499999999999,219.52499999999998,0,6684.5109999999995
2024/08,대구,0,72.9,0,72.9,0,860.655,0,3.9,0,69.40899999999998,0,3.56,0,4.5,15.600000000000001,96.969,0,1030.524
2024/08,인천,0,5080,0,5080,0,8597.146999999999,0,245.64000000000004,0,60.42499999999999,49,12.599,0,68.36,33.68,469.70400000000006,7.97,14154.821
2024/08,광주,0,0,0,0,0,115.246,0,20.72,0,72.22299999999997,0,1.83,0,2.12,1.26,98.15299999999998,2.7,216.09899999999996
2024/08,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,16.660999999999998,0,0,0,0,8.8,32.521,88,194.901
2024/08,울산,2800,0,0,0,0,3906.8,0,37.298,0,58.05800000000001,0,0.3,0,0,17.98,113.63600000000001,16.4,6836.836
2024/08,경기,0,253.35500000000002,0,253.35500000000002,38.9,19834.818,400,254.63000000000002,0,418.9280000000006,5.25,275.45,254,55.854,56.555,1320.6670000000008,8.4,21856.14
2024/08,강원,0,7414,400,7814,0,1279.2,1000,98.4,0,744.6030000000017,570.1180000000002,522.792,0,365.795,18.48,2320.188000000002,0,12413.387999999997
2024/08,충북,0,0,0,0,0,567.422,0,39.6,0,402.1060000000004,0,518.404,0,1.79,49.747,1011.6470000000003,0.29,1579.3590000000017
2024/08,충남,0,18246.058,0,18246.058,465.8,4240.737999999999,0,82.72,346.33,1343.7220000000043,2,30.826999999999998,0,375.65,812.8399999999999,2994.0890000000045,0,25946.68499999999
2024/08,전북,0,667.2689999999999,0,667.2689999999999,0,718.4,600,15,0,898.831000000002,79.5,78.80699999999997,0,474.66700000000003,14.535,1561.3400000000022,0,3547.0090000000096
2024/08,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,68.56,0,2906.3419999999783,454.87499999999994,35.638,0,1.231,2282.5099999999998,5749.155999999978,0,14753.955999999951
2024/08,경북,12800,156.1,0,156.1,0,417,1400,65.91,0,887.5730000000032,577.9799999999999,177.631,0,1.5,1697.0349999999999,3407.6290000000026,0,18180.728999999996
2024/08,경남,0,8200,0,8200,26.3,1130.972,1300,4.2,0,585.8930000000012,86.17999999999999,145.14000000000001,0,13.25,12.2,846.8630000000012,0,11504.135000000002
2024/08,제주,0,0,0,0,0,492.53000000000003,0,0,0,448.27099999999933,421.96999999999997,0.8160000000000001,0.5,434.45,19.2,1325.2069999999994,376.529,2194.265999999997
2024/08,세종,0,0,0,0,0,1127.612,0,5.28,0,35.44,0,2.31,0,5,3.25,51.28,0,1178.892
2024/08,소계,26050,41339.78200000001,400,41739.78200000001,531,47983.03399999999,4700,1074.8979999999995,346.33,9100.051999999854,2247.6229999999996,1806.1039999999994,254.5,1815.6060000000002,5116.817,21761.92999999985,500.289,143266.0349999988
2024/07,서울,0,0,0,0,0,850.428,0,85.5,0,18.041000000000004,0,0,0,6.865,0,110.40599999999999,32.95,993.784
2024/07,부산,4550,19,0,19,0,1895.986,0,40.480000000000004,0,133.52599999999995,0.75,0,0,4.574,0,179.32999999999998,40.195,6684.5109999999995
2024/07,대구,0,72.9,0,72.9,0,424,0,3.9,0,69.40899999999998,0,3.56,0,4.5,0,81.36899999999999,15.6,593.8689999999999
2024/07,인천,0,5080,0,5080,0,8597.146999999999,0,245.64000000000004,0,60.42499999999999,49,12.599,0,68.36,0,436.02400000000006,41.65,14154.821
2024/07,광주,0,0,0,0,0,115.246,0,20.72,0,70.96899999999998,0,1.83,0,2.12,0,95.63899999999998,3.96,214.84499999999997
2024/07,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,16.660999999999998,0,0,0,0,0,23.720999999999997,96.8,194.901
2024/07,울산,2800,0,0,0,0,3906.8,0,37.298,0,59.05200000000001,0,0.3,0,0,0,96.65,34.38,6837.83
2024/07,경기,0,253.35500000000002,0,253.35500000000002,38.9,19834.818,400,254.63000000000002,0,410.0230000000006,5.25,275.45,254,55.854,0,1255.2070000000006,64.955,21847.235
2024/07,강원,0,7414,400,7814,0,1279.2,1000,98.4,0,737.8420000000015,570.1180000000002,522.792,0,365.795,0,2294.9470000000015,18.48,12406.626999999997
2024/07,충북,0,0,0,0,0,567.422,0,39.6,0,392.6080000000004,0,518.404,0,1.79,0,952.4020000000004,50.037,1569.8610000000017
2024/07,충남,0,18246.058,0,18246.058,465.8,4240.737999999999,0,82.72,346.33,1340.8430000000044,2,30.826999999999998,0,375.65,0,2178.3700000000044,812.84,25943.80599999999
2024/07,전북,0,667.2689999999999,0,667.2689999999999,0,718.4,600,15,0,896.943000000002,79.5,78.80699999999997,0,474.66700000000003,0,1544.9170000000022,14.535,3545.121000000009
2024/07,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,68.56,0,2896.666999999979,454.87499999999994,35.638,0,1.231,0,3456.970999999979,2282.51,14744.280999999954
2024/07,경북,12800,156.1,0,156.1,0,417,1400,57,0,878.2400000000032,561.3,177.631,0,1.5,0,1675.6710000000032,1697.035,18145.805999999997
2024/07,경남,0,8200,0,8200,26.3,1130.972,1300,4.2,0,581.7600000000011,86.17999999999999,145.14000000000001,0,13.25,0,830.5300000000011,12.2,11500.002
2024/07,제주,0,0,0,0,0,492.53000000000003,0,0,0,448.56999999999937,421.96999999999997,0.8160000000000001,0.5,434.45,0,1306.3059999999994,396.727,2195.5629999999974
2024/07,세종,0,0,0,0,0,1127.612,0,5.28,0,31.551,0,2.31,0,5,0,44.141,3.25,1175.0030000000002
2024/07,소계,26050,41339.78200000001,400,41739.78200000001,531,47546.37899999999,4700,1065.9879999999994,346.33,9043.129999999854,2230.9429999999998,1806.1039999999994,254.5,1815.6060000000002,0,16562.600999999853,5618.104,142747.86599999882
2024/06,서울,0,0,0,0,0,850.428,0,85.5,0,18.041000000000004,0,0,0,6.865,0,110.40599999999999,32.95,993.784
2024/06,부산,4550,19,0,19,0,1895.986,0,40.480000000000004,0,133.23199999999994,0.75,0,0,4.574,0,179.03599999999994,40.195,6684.217
2024/06,대구,0,72.9,0,72.9,0,424,0,3.9,0,69.40899999999998,0,3.56,0,4.5,0,81.36899999999999,15.6,593.8689999999999
2024/06,인천,0,5080,0,5080,0,8597.146999999999,0,227.16000000000003,0,60.42499999999999,49,12.599,0,68.36,0,417.54400000000004,41.65,14136.340999999999
2024/06,광주,0,0,0,0,0,115.246,0,20.72,0,70.96899999999998,0,1.83,0,2.12,0,95.63899999999998,4.36,215.24499999999998
2024/06,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,16.660999999999998,0,0,0,0,0,23.720999999999997,96.8,194.901
2024/06,울산,2800,0,0,0,0,3906.8,0,37.298,0,55.005,0,0.3,0,0,0,92.603,34.38,6833.783
2024/06,경기,0,253.35500000000002,0,253.35500000000002,38.9,19847.246,400,254.63000000000002,0,391.74900000000054,5.25,275.45,254,55.854,0,1236.9330000000007,64.955,21841.389
2024/06,강원,0,7414,400,7814,0,1279.2,1000,98.4,0,734.8730000000015,570.1180000000002,522.792,0,365.795,0,2291.978000000002,18.48,12403.657999999998
2024/06,충북,0,0,0,0,0,582.015,0,39.6,0,390.2890000000004,0,518.404,0,1.79,0,950.0830000000003,50.037,1582.1350000000016
2024/06,충남,0,18246.058,0,18246.058,465.8,4240.737999999999,0,82.72,346.33,1331.762000000004,2,30.826999999999998,0,375.65,0,2169.289000000004,812.84,25934.724999999988
2024/06,전북,0,667.2689999999999,0,667.2689999999999,0,718.4,600,15,0,886.3330000000018,79.5,79.92699999999998,0,474.66700000000003,0,1535.427000000002,14.535,3535.6310000000094
2024/06,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,68.56,0,2892.8259999999796,454.87499999999994,36.238,0,1.231,0,3453.7299999999796,2282.51,14741.039999999954
2024/06,경북,12800,156.1,0,156.1,0,417,1400,57,0,873.054000000003,561.3,177.631,0,1.5,0,1670.485000000003,1697.035,18140.62
2024/06,경남,0,8200,0,8200,26.3,1130.972,1300,4.2,0,575.6880000000011,86.17999999999999,145.14000000000001,0,13.25,0,824.4580000000011,12.2,11493.930000000002
2024/06,제주,0,0,0,0,0,492.53000000000003,0,0,0,445.8509999999994,421.96999999999997,0.8160000000000001,0.5,434.45,0,1303.5869999999993,397.927,2194.043999999997
2024/06,세종,0,0,0,0,0,1127.612,0,5.28,0,31.551,0,2.31,0,5,0,44.141,3.25,1175.0030000000002
2024/06,소계,26050,41339.78200000001,400,41739.78200000001,531,47573.399999999994,4700,1047.5079999999994,346.33,8977.717999999853,2230.9429999999998,1807.8239999999994,254.5,1815.6060000000002,0,16480.42899999985,5619.704,142694.3149999988
2024/05,서울,0,0,0,0,0,850.428,0,85.5,0,18.041000000000004,0,0,0,6.865,0,110.40599999999999,32.95,993.784
2024/05,부산,4550,19,0,19,0,1895.986,0,40.480000000000004,0,126.74499999999998,0.75,0,0,4.574,0,172.54899999999998,40.195,6677.73
2024/05,대구,0,72.9,0,72.9,0,424,0,3.9,0,66.39899999999999,0,3.56,0,4.5,0,78.359,15.6,590.8589999999999
2024/05,인천,0,5080,0,5080,0,8597.146999999999,0,227.16000000000003,0,60.42499999999999,49,12.599,0,68.36,0,417.54400000000004,41.65,14136.340999999999
2024/05,광주,0,0,0,0,0,115.246,0,20.72,0,70.46899999999998,0,1.83,0,2.12,0,95.13899999999998,4.36,214.74499999999998
2024/05,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,16.660999999999998,0,0,0,0,0,23.720999999999997,96.8,194.901
2024/05,울산,2800,0,0,0,0,3530.6000000000004,0,37.298,0,55.005,0,0.3,0,0,0,92.603,34.38,6457.5830000000005
2024/05,경기,0,253.35500000000002,0,253.35500000000002,38.9,19847.246,400,254.63000000000002,0,389.10400000000055,5.25,275.45,254,56.904,0,1235.3380000000006,64.955,21839.793999999998
2024/05,강원,0,6364,400,6764,0,1279.2,1000,98.4,0,730.2870000000014,570.1180000000002,522.792,0,365.795,0,2287.3920000000016,18.48,11349.071999999996
2024/05,충북,0,0,0,0,0,582.015,0,39.6,0,387.2310000000004,0,518.404,0,1.79,0,947.0250000000003,50.037,1579.0770000000016
2024/05,충남,0,18246.058,0,18246.058,465.8,4240.737999999999,0,82.72,346.33,1324.2800000000045,2,30.826999999999998,0,375.65,0,2161.8070000000043,812.84,25927.242999999988
2024/05,전북,0,667.2689999999999,0,667.2689999999999,0,718.4,600,15,0,883.6930000000017,79.5,79.92699999999998,0,474.66700000000003,0,1532.7870000000016,14.535,3532.991000000009
2024/05,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,68.56,0,2889.09099999998,454.87499999999994,36.238,0,1.231,0,3449.99499999998,2282.51,14737.304999999955
2024/05,경북,12800,156.1,0,156.1,0,417,1400,37.2,0,868.548000000003,561.3,177.631,0,1.5,0,1646.179000000003,1697.035,18116.314
2024/05,경남,0,8200,0,8200,26.3,781.972,1300,4.2,0,571.0310000000011,86.17999999999999,145.14000000000001,0,13.25,0,819.8010000000011,12.2,11140.273000000001
2024/05,제주,0,0,0,0,0,492.53000000000003,0,0,0,445.8689999999994,417.77,0.8160000000000001,0.5,434.45,0,1299.4049999999995,20.4,1812.3349999999969
2024/05,세종,0,0,0,0,0,1127.612,0,5.28,0,31.551,0,2.31,0,5,0,44.141,3.25,1175.0030000000002
2024/05,소계,26050,40289.78200000001,400,40689.78200000001,531,46848.2,4700,1027.7079999999994,346.33,8934.429999999847,2226.743,1807.8239999999994,254.5,1816.656,0,16414.190999999846,5242.177,140475.3499999988
2024/04,서울,0,0,0,0,0,850.428,0,85.5,0,18.041000000000004,0,0,0,6.865,0,110.40599999999999,32.95,993.784
2024/04,부산,4550,19,0,19,0,1895.986,0,41.68,0,125.25399999999998,0.75,0,0,4.574,0,172.25799999999998,40.195,6677.439
2024/04,대구,0,72.9,0,72.9,43.5,424,0,3.9,0,66.07,0,3.56,0,4.5,0,78.03,15.6,634.03
2024/04,인천,0,5080,0,5080,0,8597.146999999999,0,227.16000000000003,0,60.42499999999999,49,12.599,0,68.36,0,417.54400000000004,41.65,14136.340999999999
2024/04,광주,0,0,0,0,0,115.246,0,20.72,0,70.46899999999998,0,1.83,0,2.12,0,95.13899999999998,4.36,214.74499999999998
2024/04,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,16.660999999999998,0,0,0,0,0,23.720999999999997,96.8,194.901
2024/04,울산,2800,0,0,0,0,2787.2000000000003,0,35.978,0,54.463000000000015,0,0.3,0,0,0,90.74100000000001,34.38,5712.321000000001
2024/04,경기,0,253.35500000000002,0,253.35500000000002,38.9,19849.246,400,254.63000000000002,0,386.6860000000005,5.25,275.45,254,56.904,0,1232.9200000000005,64.955,21839.376
2024/04,강원,0,6364,400,6764,0,1279.2,1000,98.4,0,719.8100000000013,570.1180000000002,522.792,0,365.795,0,2276.9150000000013,18.48,11338.594999999998
2024/04,충북,0,0,0,0,0,582.015,0,39.6,0,383.9110000000004,0,518.404,0,1.79,0,943.7050000000004,50.037,1575.7570000000014
2024/04,충남,0,18246.058,0,18246.058,465.8,4240.737999999999,0,82.72,346.33,1279.8870000000045,2,30.826999999999998,0,375.65,0,2117.4140000000043,812.84,25882.849999999988
2024/04,전북,0,667.2689999999999,0,667.2689999999999,0,718.4,600,15,0,879.1920000000017,79.5,79.92699999999998,0,474.66700000000003,0,1528.2860000000019,14.535,3528.490000000009
2024/04,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,68.56,0,2877.5389999999807,454.87499999999994,36.238,1,1.231,0,3439.4429999999807,2282.51,14726.752999999957
2024/04,경북,12800,156.1,0,156.1,0,417,1400,37.2,0,858.9050000000028,561.3,177.631,0,1.5,0,1636.536000000003,1697.035,18106.671
2024/04,경남,0,8200,0,8200,26.3,118.972,1300,4.2,0,560.717000000001,86.17999999999999,145.14000000000001,0,13.25,0,809.487000000001,12.2,10466.959
2024/04,제주,0,0,0,0,0,492.53000000000003,0,0,0,444.8699999999994,417.77,0.8160000000000001,0.5,434.45,0,1298.4059999999995,20.4,1811.3359999999968
2024/04,세종,0,0,0,0,0,925.812,0,5.28,0,31.551,0,2.31,0,5,0,44.141,3.25,973.203
2024/04,소계,26050,40289.78200000001,400,40689.78200000001,574.5,45242,4700,1027.5879999999995,346.33,8834.450999999844,2226.743,1807.8239999999994,255.5,1816.656,0,16315.091999999844,5242.177,138813.55099999884
2024/03,서울,0,0,0,0,0,850.428,0,85.5,0,18.041000000000004,0,0,0,6.865,0,110.40599999999999,32.95,993.784
2024/03,부산,4550,19,0,19,0,1895.986,0,41.68,0,124.03999999999998,0.75,0,0,4.574,0,171.04399999999998,40.195,6676.224999999999
2024/03,대구,0,72.9,0,72.9,43.5,424,0,3.9,0,62.54199999999999,0,3.56,0,4.5,0,74.502,15.6,630.502
2024/03,인천,0,5080,0,5080,0,8597.146999999999,0,227.16000000000003,0,58.47599999999999,49,12.599,0,68.36,0,415.595,41.65,14134.392
2024/03,광주,0,0,0,0,0,115.246,0,20.72,0,70.46899999999998,0,1.83,0,2.12,0,95.13899999999998,4.36,214.74499999999998
2024/03,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,16.660999999999998,0,0,0,0,0,23.720999999999997,96.8,194.901
2024/03,울산,2800,0,0,0,0,2787.2000000000003,0,35.978,0,54.463000000000015,0,0.3,0,0,0,90.74100000000001,34.38,5712.321000000001
2024/03,경기,0,253.35500000000002,0,253.35500000000002,38.9,19849.246,400,254.63000000000002,0,382.25000000000045,5.25,275.45,254,56.904,0,1228.4840000000004,64.955,21834.94
2024/03,강원,0,6364,400,6764,0,1279.2,1000,98.4,0,718.4940000000013,570.1180000000002,522.792,0,365.795,0,2275.5990000000015,18.48,11337.278999999999
2024/03,충북,0,0,0,0,0,582.015,0,39.6,0,380.8810000000004,0,518.404,0,1.79,0,940.6750000000004,50.037,1572.7270000000017
2024/03,충남,0,18246.058,0,18246.058,465.8,4240.737999999999,0,82.72,346.33,1278.4450000000045,2,30.826999999999998,0,375.65,0,2115.9720000000043,812.84,25881.40799999999
2024/03,전북,0,667.2689999999999,0,667.2689999999999,0,718.4,600,15,0,875.6370000000016,79.5,79.92699999999998,0,474.66700000000003,0,1524.7310000000016,14.535,3524.9350000000086
2024/03,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,68.56,0,2863.240999999982,454.87499999999994,36.238,1,1.231,0,3425.144999999982,2282.51,14712.454999999958
2024/03,경북,12800,156.1,0,156.1,0,417,1400,37.2,0,848.2690000000026,526.9,177.631,0,1.5,0,1591.5000000000027,1697.035,18061.635
2024/03,경남,0,8200,0,8200,26.3,118.972,1300,4.2,0,559.2080000000011,86.17999999999999,145.14000000000001,0,13.25,0,807.9780000000011,12.2,10465.45
2024/03,제주,0,0,0,0,40,492.53000000000003,0,0,0,443.87099999999936,417.77,0.8160000000000001,0.5,394.45,0,1257.4069999999995,20.4,1810.3369999999995
2024/03,세종,0,0,0,0,0,925.812,0,5.28,0,31.551,0,2.31,0,5,0,44.141,3.25,973.203
2024/03,소계,26050,40289.78200000001,400,40689.78200000001,614.5,45242,4700,1027.5879999999995,346.33,8786.538999999842,2192.343,1807.8239999999994,255.5,1776.656,0,16192.779999999842,5242.177,138731.23899999887
2024/02,서울,0,0,0,0,0,850.428,0,85.5,0,18.041000000000004,0,0,0,6.865,0,110.40599999999999,32.95,993.784
2024/02,부산,4550,19,0,19,0,1895.986,0,41.68,0,124.03999999999998,0.75,0,0,4.574,0,171.04399999999998,40.195,6676.224999999999
2024/02,대구,0,72.9,0,72.9,43.5,424,0,3.9,0,62.25799999999999,0,3.56,0,4.5,0,74.21799999999999,15.6,630.218
2024/02,인천,0,5080,0,5080,0,8597.146999999999,0,227.16000000000003,0,56.91599999999999,49,12.599,0,68.36,0,414.035,41.65,14132.831999999999
2024/02,광주,0,0,0,0,0,115.246,0,20.72,0,70.46899999999998,0,1.83,0,2.12,0,95.13899999999998,4.36,214.74499999999998
2024/02,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,16.660999999999998,0,0,0,0,0,23.720999999999997,96.8,194.901
2024/02,울산,2800,0,0,0,0,2787.2000000000003,0,35.978,0,54.463000000000015,0,0.3,0,0,0,90.74100000000001,34.38,5712.321000000001
2024/02,경기,0,253.35500000000002,0,253.35500000000002,38.9,19849.246,400,254.63000000000002,0,379.1130000000004,5.25,275.45,254,58.004,0,1226.4470000000003,73.155,21841.103
2024/02,강원,0,6364,400,6764,0,1279.2,1000,98.4,0,704.8730000000014,570.1180000000002,522.792,0,368.795,0,2264.9780000000014,18.48,11326.657999999998
2024/02,충북,0,0,0,0,0,582.015,0,39.6,0,374.55200000000036,0,518.404,0,1.79,0,934.3460000000003,50.037,1566.3980000000013
2024/02,충남,0,18246.058,0,18246.058,465.8,4232.628,0,82.72,346.33,1274.4310000000044,2,30.826999999999998,0,376.65,0,2112.958000000004,812.84,25870.283999999992
2024/02,전북,0,667.2689999999999,0,667.2689999999999,0,718.4,600,17.4,0,871.6580000000018,79.5,79.92699999999998,0,474.66700000000003,0,1523.1520000000019,14.535,3523.356000000009
2024/02,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,68.56,0,2853.379999999982,454.87499999999994,36.238,1,1.871,0,3415.923999999982,2282.51,14703.233999999957
2024/02,경북,12800,156.1,0,156.1,0,417,1400,37.2,0,839.1320000000024,526.9,177.631,0,1.5,0,1582.3630000000026,1697.035,18052.498
2024/02,경남,0,8200,0,8200,26.3,118.972,1300,4.2,0,553.115000000001,86.17999999999999,145.14000000000001,0,13.25,0,801.885000000001,12.2,10459.357000000002
2024/02,제주,0,0,0,0,40,492.53000000000003,0,0,0,443.87099999999936,417.77,0.8160000000000001,0.5,394.45,0,1257.4069999999995,20.4,1810.3369999999995
2024/02,세종,0,0,0,0,0,530.441,0,5.28,0,31.551,0,2.31,0,5,0,44.141,3.25,577.832
2024/02,소계,26050,40289.78200000001,400,40689.78200000001,614.5,44838.519,4700,1029.9879999999996,346.33,8728.523999999848,2192.343,1807.8239999999994,255.5,1782.3960000000002,0,16142.904999999848,5250.377,138286.0829999989
2024/01,서울,0,0,0,0,0,850.428,0,85.5,0,18.041000000000004,0,0,0,6.865,0,110.40599999999999,32.95,993.784
2024/01,부산,4550,19,0,19,0,1895.986,0,41.68,0,122.89899999999999,0.75,0,0,4.574,0,169.903,40.195,6675.084
2024/01,대구,0,72.9,0,72.9,43.5,424,0,3.9,0,61.76299999999999,0,3.56,0,4.5,0,73.723,15.6,629.723
2024/01,인천,0,5080,0,5080,0,8597.146999999999,0,227.16000000000003,0,56.91599999999999,49,12.599,0,68.36,0,414.035,41.65,14132.831999999999
2024/01,광주,0,0,0,0,0,115.246,0,20.72,0,70.46899999999998,0,1.83,0,2.12,0,95.13899999999998,4.36,214.74499999999998
2024/01,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,16.660999999999998,0,0,0,0,0,23.720999999999997,96.8,194.901
2024/01,울산,2800,0,0,0,0,2787.2000000000003,0,35.978,0,54.463000000000015,0,0.3,0,0,0,90.74100000000001,38.08,5716.021000000001
2024/01,경기,0,253.35500000000002,0,253.35500000000002,38.9,19849.246,400,254.63000000000002,0,373.5040000000004,5.25,275.45,254,58.004,0,1220.8380000000004,73.155,21835.494
2024/01,강원,0,6364,400,6764,0,1279.2,1000,98.4,0,696.2980000000011,570.1180000000002,522.792,0,368.795,0,2256.403000000001,18.48,11318.082999999999
2024/01,충북,0,0,0,0,0,0,0,39.6,0,376.37400000000036,0,518.404,0,1.79,0,936.1680000000003,50.037,986.2050000000013
2024/01,충남,0,18246.058,0,18246.058,465.8,4232.628,0,82.72,346.33,1272.6880000000042,2,30.826999999999998,0,376.65,0,2111.2150000000042,812.84,25868.540999999994
2024/01,전북,0,667.2689999999999,0,667.2689999999999,0,718.4,600,17.4,0,869.1340000000018,79.5,79.92699999999998,0,474.66700000000003,0,1520.628000000002,14.535,3520.832000000009
2024/01,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,68.56,0,2837.578999999983,454.87499999999994,36.238,1,1.871,0,3400.1229999999828,2282.51,14687.432999999957
2024/01,경북,12800,156.1,0,156.1,0,417,1400,37.2,0,829.6920000000023,526.9,177.631,0,1.5,0,1572.9230000000023,1697.035,18043.057999999997
2024/01,경남,0,8200,0,8200,26.3,118.972,1300,4.2,0,546.4120000000008,86.17999999999999,145.14000000000001,0,13.25,0,795.1820000000008,12.2,10452.654
2024/01,제주,0,0,0,0,40,492.53000000000003,0,0,0,443.18299999999937,417.77,0.8160000000000001,0.5,394.45,0,1256.7189999999994,20.4,1809.6489999999994
2024/01,세종,0,0,0,0,0,530.441,0,5.28,0,31.551,0,2.31,0,5,0,44.141,3.25,577.832
2024/01,소계,26050,40289.78200000001,400,40689.78200000001,614.5,44256.504,4700,1029.9879999999996,346.33,8677.626999999859,2192.343,1807.8239999999994,255.5,1782.3960000000002,0,16092.007999999858,5254.077,137656.8709999989
2023/12,서울,0,0,0,0,0,850.428,0,85.2,0,18.041000000000004,0,0,0,6.865,0,110.10600000000001,32.95,993.484
2023/12,부산,4550,19,0,19,0,1895.986,0,41.68,0,122.94099999999999,0.75,0,0,4.574,0,169.945,40.195,6675.126
2023/12,대구,0,72.9,0,72.9,43.5,424,0,3.9,0,61.76299999999999,0,3.56,0,4.5,0,73.723,15.6,629.723
2023/12,인천,0,5080,0,5080,0,8597.146999999999,0,227.16000000000003,0,56.81699999999999,49,12.599,0,76.33,0,421.906,33.68,14132.732999999998
2023/12,광주,0,0,0,0,0,115.246,0,20.72,0,70.46899999999998,0,1.83,0,2.12,0,95.13899999999998,4.36,214.74499999999998
2023/12,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,16.660999999999998,0,0,0,0,0,23.720999999999997,96.8,194.901
2023/12,울산,2800,0,0,0,0,2787.2000000000003,0,35.978,0,51.475000000000016,1.65,0.3,0,0,0,89.40300000000002,38.08,5714.683000000001
2023/12,경기,0,253.35500000000002,0,253.35500000000002,38.9,19849.246,400,254.63000000000002,0,365.4710000000004,5.25,275.45,254,58.004,0,1212.8050000000003,73.155,21827.461
2023/12,강원,0,6364,400,6764,0,1279.2,1000,98.4,0,688.9150000000012,528.1180000000002,522.792,0,368.795,0,2207.0200000000013,18.48,11268.699999999999
2023/12,충북,0,0,0,0,0,0,0,39.6,0,369.9050000000003,0,518.404,0,1.79,0,929.6990000000003,50.037,979.7360000000012
2023/12,충남,0,18246.058,0,18246.058,465.8,4232.628,0,82.72,346.33,1225.346000000004,2,30.826999999999998,0,375.73,0,2062.953000000004,812.84,25820.278999999995
2023/12,전북,0,667.2689999999999,0,667.2689999999999,0,718.4,600,17.4,0,862.7440000000018,79.5,79.92699999999998,0,474.66700000000003,0,1514.2380000000016,14.535,3514.4420000000086
2023/12,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,68.56,0,2826.009999999984,454.87499999999994,36.238,1,1.871,0,3388.5539999999837,2282.51,14675.863999999958
2023/12,경북,12800,156.1,0,156.1,0,417,1400,37.2,0,819.6720000000023,526.9,177.631,0,1.5,0,1562.9030000000023,1697.035,18033.037999999997
2023/12,경남,0,8200,0,8200,26.3,118.972,1300,4.2,0,534.527000000001,86.17999999999999,145.14000000000001,0,13.25,0,783.2970000000009,12.2,10440.769
2023/12,제주,0,0,0,0,158.796,333.73400000000004,0,0,0,441.1849999999994,417.77,0.8160000000000001,0.5,434.45,0,1294.7209999999993,20.4,1807.6509999999969
2023/12,세종,0,0,0,0,0,530.441,0,5.28,0,31.551,0,2.31,0,5,0,44.141,3.25,577.832
2023/12,소계,26050,40289.78200000001,400,40689.78200000001,733.296,44097.708000000006,4700,1029.6879999999996,346.33,8563.492999999877,2151.993,1807.8239999999994,255.5,1829.4460000000004,0,15984.273999999876,5246.107,137501.16699999897
